Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
28,No,Travel_Rarely,440.0,Research & Development,21.0,3,Medical,221,3,Male,42,3,1,Research Scientist,4,Married,1,11,3,3,5,2,1.0,5,2,0,2
57,No,Travel_Rarely,334.0,Research & Development,24.0,2,Life Sciences,223,3,Male,83,4,3,Healthcare Representative,4,Divorced,3,16,3,2,12,2,1.0,5,3,1,4
27,No,Non-Travel,1450.0,Research & Development,,3,Medical,224,3,Male,79,2,1,Research Scientist,3,Divorced,1,15,3,4,1,2,2.0,1,1,0,1
50,No,Travel_Rarely,1452.0,Research & Development,,3,Life Sciences,226,3,Female,53,3,5,Manager,2,Single,3,15,3,2,21,5,3.0,5,4,4,4
41,No,Travel_Rarely,465.0,Research & Development,14.0,3,Life Sciences,227,1,Male,56,3,1,Research Scientist,3,Divorced,4,12,3,1,13,2,3.0,9,8,1,8
30,No,Travel_Rarely,1339.0,Sales,5.0,3,Life Sciences,228,2,Female,41,3,3,Sales Executive,4,Married,2,12,3,3,12,2,3.0,10,9,7,4
38,No,Travel_Rarely,,Sales,1.0,4,Life Sciences,230,1,Female,59,2,2,Sales Executive,4,Single,4,22,4,3,12,2,4.0,8,3,0,7
32,No,Travel_Rarely,120.0,Research & Development,6.0,5,Life Sciences,231,3,Male,43,3,1,Research Scientist,3,Single,3,20,4,1,8,2,3.0,5,4,1,4
27,No,Travel_Rarely,1157.0,Research & Development,17.0,3,Technical Degree,233,3,Male,51,3,1,Research Scientist,2,Married,0,16,3,4,6,3,2.0,5,2,1,1
19,Yes,Travel_Frequently,602.0,Sales,1.0,1,Technical Degree,235,3,Female,100,1,1,Sales Representative,1,Single,0,21,4,1,1,5,,0,0,0,0
36,No,Travel_Frequently,1480.0,Research & Development,3.0,2,Medical,238,4,Male,30,3,1,Laboratory Technician,2,Single,4,12,3,3,13,3,2.0,8,7,7,2
30,No,Non-Travel,111.0,Research & Development,,3,Medical,239,3,Male,66,3,2,Laboratory Technician,1,Divorced,1,11,3,3,12,4,3.0,12,9,6,10
45,No,Travel_Rarely,1268.0,Sales,4.0,2,Life Sciences,240,3,Female,30,3,2,Sales Executive,1,Divorced,4,11,3,1,9,3,4.0,5,4,0,3
56,No,Travel_Rarely,713.0,Research & Development,,3,Life Sciences,241,3,Female,67,3,1,Research Scientist,1,Divorced,4,18,3,3,19,3,3.0,2,2,2,2
33,No,Travel_Rarely,,Research & Development,2.0,3,Life Sciences,242,3,Male,90,3,1,Research Scientist,4,Single,0,14,3,1,4,2,4.0,3,1,0,2
19,Yes,Travel_Rarely,303.0,Research & Development,2.0,3,Life Sciences,243,2,Male,47,2,1,Laboratory Technician,4,Single,1,22,4,3,1,3,2.0,1,0,1,0
46,No,Travel_Rarely,526.0,Sales,,2,Marketing,244,2,Female,92,3,3,Sales Executive,1,Divorced,1,25,4,3,24,2,3.0,24,13,15,7
38,No,Travel_Rarely,1380.0,Research & Development,9.0,2,Life Sciences,245,3,Female,75,3,1,Laboratory Technician,4,Single,1,12,3,3,2,3,,2,2,2,1
31,No,Travel_Rarely,140.0,Research & Development,12.0,1,Medical,246,3,Female,95,3,1,Research Scientist,4,Married,8,23,4,3,7,0,3.0,4,2,0,2
34,No,Travel_Rarely,629.0,Research & Development,,2,Medical,247,4,Female,95,3,1,Research Scientist,2,Single,2,15,3,4,9,3,3.0,3,2,1,2
41,Yes,Travel_Rarely,1356.0,Sales,20.0,2,Marketing,248,2,Female,70,3,1,Sales Representative,2,Single,1,22,4,4,4,5,2.0,4,3,0,2
50,No,Travel_Rarely,328.0,Research & Development,1.0,3,Medical,249,3,Male,86,2,1,Laboratory Technician,3,Married,2,15,3,4,5,2,2.0,3,2,0,2
53,No,Travel_Rarely,1084.0,Research & Development,,2,Medical,250,4,Female,57,4,2,Manufacturing Director,1,Divorced,1,11,3,3,5,3,3.0,4,2,1,3
33,No,Travel_Rarely,931.0,Research & Development,14.0,3,Medical,252,4,Female,72,3,1,Research Scientist,2,Married,1,13,3,4,8,5,,8,7,1,6
40,No,Travel_Rarely,989.0,Research & Development,4.0,1,Medical,253,4,Female,46,3,5,Manager,3,Married,1,14,3,2,21,2,3.0,20,8,9,9
55,No,Travel_Rarely,692.0,Research & Development,14.0,4,Medical,254,3,Male,61,4,5,Research Director,2,Single,8,11,3,4,36,3,3.0,24,15,2,15
34,No,Travel_Frequently,1069.0,Research & Development,2.0,1,Life Sciences,256,4,Male,45,2,2,Manufacturing Director,3,Married,1,17,3,3,10,2,2.0,10,9,1,9
51,No,Travel_Rarely,313.0,Research & Development,,3,Medical,258,4,Female,98,3,4,Healthcare Representative,2,Single,3,18,3,3,21,6,3.0,7,7,1,0
52,No,Travel_Rarely,699.0,Research & Development,,4,Life Sciences,259,3,Male,65,2,5,Manager,3,Married,0,14,3,1,34,5,3.0,33,18,11,9
27,No,Travel_Rarely,894.0,Research & Development,9.0,3,Medical,260,4,Female,99,3,1,Research Scientist,2,Single,1,16,3,4,7,2,2.0,7,7,0,3
35,Yes,Travel_Rarely,556.0,Research & Development,23.0,2,Life Sciences,261,2,Male,50,2,2,Manufacturing Director,3,Married,3,13,3,1,8,1,3.0,1,0,0,1
43,No,Non-Travel,1344.0,Research & Development,7.0,3,Medical,262,4,Male,37,4,1,Research Scientist,4,Divorced,4,14,3,4,7,3,4.0,5,4,2,2
45,No,Non-Travel,1195.0,Research & Development,,2,Medical,264,1,Male,65,2,4,Manager,4,Married,9,23,4,4,22,1,3.0,20,8,11,8
37,No,Travel_Rarely,290.0,Research & Development,21.0,3,Life Sciences,267,2,Male,65,4,1,Research Scientist,1,Married,1,12,3,1,8,3,2.0,8,7,1,7
35,No,Travel_Frequently,138.0,Research & Development,,3,Medical,269,2,Female,37,3,2,Laboratory Technician,2,Single,5,11,3,4,10,5,3.0,6,2,1,2
42,No,Non-Travel,926.0,Research & Development,,2,Medical,270,3,Female,36,3,2,Manufacturing Director,3,Divorced,2,16,3,2,11,5,3.0,5,3,0,2
38,No,Travel_Rarely,1261.0,Research & Development,2.0,4,Life Sciences,271,4,Male,88,3,2,Manufacturing Director,3,Married,9,14,3,2,14,3,,1,0,0,0
38,No,Travel_Rarely,1084.0,Research & Development,,3,Technical Degree,273,4,Male,54,3,2,Manufacturing Director,4,Married,3,18,3,1,9,3,1.0,7,7,1,7
27,No,Travel_Frequently,472.0,Research & Development,1.0,1,Technical Degree,274,3,Male,60,2,2,Manufacturing Director,1,Married,5,19,3,3,6,1,3.0,2,2,2,0
49,No,Non-Travel,1002.0,Research & Development,,4,Life Sciences,275,4,Male,92,3,2,Manufacturing Director,4,Divorced,1,15,3,1,7,0,3.0,7,7,1,7
34,No,Travel_Frequently,878.0,Research & Development,10.0,4,Medical,277,4,Male,43,3,1,Research Scientist,3,Divorced,1,17,3,4,5,4,,5,3,2,0
40,No,Travel_Rarely,905.0,Research & Development,19.0,2,Medical,281,3,Male,99,3,2,Laboratory Technician,4,Married,8,15,3,3,15,2,,7,2,3,7
38,Yes,Travel_Rarely,1180.0,Research & Development,29.0,1,Medical,282,2,Male,70,3,2,Healthcare Representative,1,Married,7,19,3,2,17,2,3.0,1,0,0,0
29,Yes,Travel_Rarely,121.0,Sales,27.0,3,Marketing,283,2,Female,35,3,3,Sales Executive,4,Married,1,22,4,4,10,3,2.0,10,4,1,9
22,No,Travel_Rarely,1136.0,Research & Development,5.0,3,Life Sciences,284,4,Male,60,4,1,Research Scientist,2,Divorced,1,16,3,1,4,2,2.0,4,2,2,2
36,No,Travel_Frequently,635.0,Research & Development,,1,Medical,286,2,Female,73,3,1,Laboratory Technician,4,Single,1,13,3,1,8,2,3.0,8,1,1,7
40,No,Non-Travel,1151.0,Research & Development,,5,Life Sciences,287,4,Male,63,2,2,Healthcare Representative,4,Married,9,14,3,4,5,5,1.0,3,2,0,2
46,No,Travel_Rarely,644.0,Research & Development,1.0,4,Medical,288,4,Male,97,3,3,Healthcare Representative,1,Divorced,7,16,3,3,17,3,3.0,4,2,0,3
32,Yes,Travel_Rarely,1045.0,Sales,4.0,4,Medical,291,4,Male,32,1,3,Sales Executive,4,Married,1,11,3,3,14,2,2.0,14,8,9,8
30,No,Non-Travel,829.0,Research & Development,1.0,1,Life Sciences,292,3,Male,88,2,3,Manufacturing Director,3,Single,1,22,4,3,12,2,3.0,11,8,5,8
27,No,Travel_Frequently,1242.0,Sales,20.0,3,Life Sciences,293,4,Female,90,3,2,Sales Executive,3,Single,1,14,3,4,7,2,3.0,7,7,0,7
51,No,Travel_Rarely,1469.0,Research & Development,8.0,4,Life Sciences,296,2,Male,81,2,3,Research Director,2,Married,5,16,3,4,16,5,,10,9,4,7
30,Yes,Travel_Rarely,1005.0,Research & Development,,3,Technical Degree,297,4,Female,88,3,1,Research Scientist,1,Single,5,11,3,3,8,5,3.0,5,2,0,4
41,No,Travel_Rarely,896.0,Sales,6.0,3,Life Sciences,298,4,Female,75,3,3,Manager,4,Single,3,18,3,3,16,3,3.0,1,0,0,0
30,Yes,Travel_Frequently,334.0,Sales,26.0,4,Marketing,299,3,Female,52,2,2,Sales Executive,1,Single,5,15,3,3,9,5,2.0,6,3,0,1
29,Yes,Travel_Rarely,992.0,Research & Development,,3,Technical Degree,300,3,Male,85,3,1,Research Scientist,3,Single,0,14,3,4,7,1,2.0,6,2,1,5
45,No,Non-Travel,1052.0,Sales,6.0,3,Medical,302,4,Female,57,2,3,Sales Executive,4,Single,6,12,3,4,23,2,3.0,19,7,12,8
54,No,Travel_Rarely,1147.0,Sales,3.0,3,Marketing,303,4,Female,52,3,2,Sales Executive,1,Married,2,14,3,4,16,4,3.0,6,2,0,5
36,No,Travel_Rarely,1396.0,Research & Development,5.0,2,Life Sciences,304,4,Male,62,3,2,Laboratory Technician,2,Single,8,16,3,4,16,3,4.0,13,11,3,7
33,No,Travel_Rarely,147.0,Research & Development,4.0,4,Medical,305,3,Female,47,2,1,Research Scientist,2,Married,6,21,4,4,7,3,3.0,3,2,1,1
37,No,Travel_Frequently,663.0,Research & Development,11.0,3,Other,306,2,Male,47,3,3,Research Director,4,Divorced,1,14,3,3,10,1,3.0,10,8,0,7
38,No,Travel_Rarely,119.0,Sales,,3,Life Sciences,307,1,Male,76,3,3,Sales Executive,3,Divorced,0,12,3,3,17,6,2.0,16,10,5,13
31,No,Non-Travel,979.0,Research & Development,1.0,4,Medical,308,3,Male,90,1,2,Manufacturing Director,3,Married,0,12,3,4,6,2,3.0,5,4,1,4
59,No,Travel_Rarely,142.0,Research & Development,,3,Life Sciences,309,3,Male,70,2,1,Research Scientist,4,Married,3,17,3,1,7,6,3.0,1,0,0,0
37,No,Travel_Frequently,,Sales,4.0,4,Marketing,311,1,Male,41,3,1,Sales Representative,4,Divorced,4,17,3,3,13,2,3.0,9,8,5,8
29,No,Travel_Frequently,1413.0,Sales,1.0,1,Medical,312,2,Female,42,3,3,Sales Executive,4,Married,1,14,3,4,11,5,3.0,11,10,4,1
35,No,Travel_Frequently,944.0,Sales,1.0,3,Marketing,314,3,Female,92,3,3,Sales Executive,3,Single,1,14,3,1,10,3,4.0,10,7,0,8
29,Yes,Travel_Rarely,896.0,Research & Development,18.0,1,Medical,315,3,Male,86,2,1,Research Scientist,4,Single,1,13,3,3,4,3,2.0,4,3,0,1
52,No,Travel_Rarely,1323.0,Research & Development,2.0,3,Life Sciences,316,3,Female,89,2,1,Laboratory Technician,4,Single,7,15,3,2,6,3,2.0,2,2,2,2
42,No,Travel_Rarely,532.0,Research & Development,4.0,2,Technical Degree,319,3,Male,58,3,5,Manager,4,Married,1,11,3,4,22,3,3.0,22,17,11,15
59,No,Travel_Rarely,818.0,Human Resources,6.0,2,Medical,321,2,Male,52,3,1,Human Resources,3,Married,8,17,3,4,7,2,2.0,2,2,2,2
50,No,Travel_Rarely,,Sales,,4,Medical,323,4,Female,68,3,5,Manager,4,Divorced,3,11,3,3,32,3,2.0,7,0,0,6
33,Yes,Travel_Rarely,813.0,Research & Development,14.0,3,Medical,325,3,Male,58,3,1,Laboratory Technician,4,Married,5,13,3,3,8,2,1.0,5,4,0,4
43,No,Travel_Rarely,1034.0,Sales,16.0,3,Marketing,327,4,Female,80,3,4,Manager,4,Married,5,22,4,3,22,3,3.0,17,13,1,9
33,Yes,Travel_Rarely,465.0,Research & Development,2.0,2,Life Sciences,328,1,Female,39,3,1,Laboratory Technician,1,Married,7,20,4,1,13,3,4.0,9,7,1,7
52,No,Non-Travel,771.0,Sales,2.0,4,Life Sciences,329,1,Male,79,2,5,Manager,3,Single,1,18,3,4,33,2,4.0,33,7,15,12
32,No,Travel_Rarely,1401.0,Sales,4.0,2,Life Sciences,330,3,Female,56,3,1,Sales Representative,2,Married,2,11,3,1,6,5,3.0,4,3,1,2
32,Yes,Travel_Rarely,,Research & Development,1.0,3,Life Sciences,331,4,Male,62,2,1,Laboratory Technician,3,Single,0,14,3,4,4,2,1.0,3,2,1,2
39,No,Travel_Rarely,1431.0,Research & Development,1.0,4,Medical,332,3,Female,96,3,1,Laboratory Technician,3,Divorced,7,14,3,3,7,1,3.0,3,2,1,2
32,No,Non-Travel,976.0,Sales,26.0,4,Marketing,333,3,Male,100,3,2,Sales Executive,4,Married,0,18,3,1,4,2,,3,2,2,2
41,No,Travel_Rarely,1411.0,Research & Development,19.0,2,Life Sciences,334,3,Male,36,3,2,Research Scientist,1,Divorced,2,16,3,1,17,2,2.0,1,0,0,0
40,No,Travel_Rarely,1300.0,Research & Development,24.0,2,Technical Degree,335,1,Male,62,3,2,Research Scientist,4,Divorced,1,17,3,1,9,3,3.0,9,8,4,7
45,No,Travel_Rarely,252.0,Research & Development,1.0,3,Other,336,3,Male,70,4,5,Manager,4,Married,0,11,3,3,25,2,3.0,24,0,1,7
31,No,Travel_Frequently,1327.0,Research & Development,3.0,4,Medical,337,2,Male,73,3,3,Research Director,3,Divorced,9,12,3,1,9,3,3.0,2,2,2,2
33,No,Travel_Rarely,832.0,Research & Development,5.0,4,Life Sciences,338,3,Female,63,2,1,Research Scientist,4,Married,1,13,3,3,2,2,2.0,2,2,0,2
34,No,Travel_Rarely,470.0,Research & Development,2.0,4,Life Sciences,339,4,Male,84,2,2,Manufacturing Director,1,Married,6,13,3,2,13,3,3.0,11,9,5,9
37,No,Travel_Rarely,1017.0,Research & Development,1.0,2,Medical,340,3,Female,83,2,1,Research Scientist,1,Married,2,14,3,1,17,2,2.0,3,1,0,2
45,No,Travel_Frequently,1199.0,Research & Development,7.0,4,Life Sciences,341,1,Male,77,4,2,Manufacturing Director,3,Married,4,17,3,4,9,1,3.0,3,2,0,2
37,Yes,Travel_Frequently,504.0,Research & Development,10.0,3,Medical,342,1,Male,61,3,3,Manufacturing Director,3,Divorced,6,11,3,2,17,5,3.0,1,0,0,0
39,No,Travel_Frequently,505.0,Research & Development,2.0,4,Technical Degree,343,3,Female,64,3,3,Healthcare Representative,3,Single,0,25,4,4,20,1,,19,6,11,8
29,No,Travel_Rarely,665.0,Research & Development,,3,Life Sciences,346,3,Male,60,3,1,Research Scientist,4,Single,1,19,3,1,6,1,3.0,6,5,1,5
42,No,Travel_Rarely,916.0,Research & Development,17.0,2,Life Sciences,347,4,Female,82,4,2,Research Scientist,1,Single,3,13,3,3,10,1,,3,2,0,2
29,No,Travel_Rarely,1247.0,Sales,,2,Marketing,349,4,Male,45,3,2,Sales Executive,4,Divorced,2,14,3,4,10,2,3.0,3,2,0,2
25,No,Travel_Rarely,685.0,Research & Development,1.0,3,Life Sciences,350,1,Female,62,3,2,Manufacturing Director,3,Married,0,12,3,4,5,3,3.0,4,2,1,2
42,No,Travel_Rarely,269.0,Research & Development,2.0,3,Medical,351,4,Female,56,2,1,Laboratory Technician,1,Divorced,0,11,3,3,10,4,3.0,9,6,7,8
40,No,Travel_Rarely,1416.0,Research & Development,2.0,2,Medical,352,1,Male,49,3,5,Research Director,3,Divorced,0,19,3,4,22,5,,21,7,3,9
51,No,Travel_Rarely,833.0,Research & Development,1.0,3,Life Sciences,353,3,Male,96,3,1,Research Scientist,4,Married,1,11,3,2,1,0,2.0,1,0,0,0
31,Yes,Travel_Frequently,307.0,Research & Development,,2,Medical,355,3,Male,71,2,1,Laboratory Technician,2,Single,0,11,3,2,6,2,4.0,5,4,1,4
32,No,Travel_Frequently,1311.0,Research & Development,,3,Life Sciences,359,2,Male,100,4,1,Laboratory Technician,2,Married,1,20,4,3,5,3,1.0,5,1,0,3
38,No,Non-Travel,1327.0,Sales,2.0,2,Life Sciences,361,4,Male,39,2,2,Sales Executive,4,Married,3,18,3,4,13,0,3.0,8,7,7,5
32,No,Travel_Rarely,128.0,Research & Development,2.0,1,Technical Degree,362,4,Male,84,2,2,Laboratory Technician,1,Single,4,13,3,4,9,5,3.0,6,2,0,4
46,No,Travel_Rarely,488.0,Sales,2.0,3,Technical Degree,363,3,Female,75,1,4,Manager,2,Married,3,12,3,2,28,2,2.0,7,7,7,7
28,Yes,Travel_Rarely,529.0,Research & Development,,4,Life Sciences,364,1,Male,79,3,1,Laboratory Technician,3,Single,2,11,3,3,5,5,,0,0,0,0
29,No,Travel_Rarely,1210.0,Sales,2.0,3,Medical,366,1,Male,78,2,2,Sales Executive,2,Married,2,19,3,2,10,2,3.0,0,0,0,0
31,No,Travel_Rarely,1463.0,Research & Development,23.0,3,Medical,367,2,Male,64,2,2,Healthcare Representative,4,Married,0,21,4,2,10,2,3.0,9,0,7,8
25,No,Non-Travel,675.0,Research & Development,5.0,2,Life Sciences,369,2,Male,85,4,2,Healthcare Representative,1,Divorced,1,12,3,4,6,2,3.0,6,3,1,5
45,No,Travel_Rarely,1385.0,Research & Development,20.0,2,Medical,372,3,Male,79,3,4,Healthcare Representative,4,Married,0,14,3,2,21,2,3.0,20,7,4,10
36,No,Travel_Rarely,1403.0,Research & Development,6.0,3,Life Sciences,373,4,Male,47,3,1,Laboratory Technician,4,Married,0,11,3,3,16,4,3.0,15,13,10,11
55,No,Travel_Rarely,452.0,Research & Development,1.0,3,Medical,374,4,Male,81,3,5,Manager,1,Single,0,14,3,3,37,2,3.0,36,10,4,13
47,Yes,Non-Travel,666.0,Research & Development,29.0,4,Life Sciences,376,1,Male,88,3,3,Manager,2,Married,1,12,3,4,10,2,2.0,10,7,9,9
28,No,Travel_Rarely,1158.0,Research & Development,9.0,3,Medical,377,4,Male,94,3,1,Research Scientist,4,Married,1,23,4,4,5,3,2.0,5,2,0,4
37,No,Travel_Rarely,228.0,Sales,6.0,4,Medical,378,3,Male,98,3,2,Sales Executive,4,Married,4,14,3,2,7,5,4.0,5,4,0,1
21,No,Travel_Rarely,996.0,Research & Development,,2,Medical,379,4,Male,100,2,1,Research Scientist,3,Single,1,17,3,1,3,4,,3,2,1,0
37,No,Non-Travel,728.0,Research & Development,,4,Medical,380,1,Female,80,3,3,Research Director,4,Divorced,2,18,3,1,15,2,3.0,5,2,0,2
35,No,Travel_Rarely,1315.0,Research & Development,,3,Life Sciences,381,2,Female,71,4,3,Manager,2,Divorced,7,18,3,2,10,6,2.0,7,7,6,2
38,No,Travel_Rarely,322.0,Sales,,2,Medical,382,1,Female,44,4,2,Sales Executive,1,Divorced,1,24,4,3,8,3,3.0,8,0,7,7
26,No,Travel_Frequently,1479.0,Research & Development,,3,Life Sciences,384,3,Female,84,3,2,Manufacturing Director,2,Divorced,1,20,4,1,6,6,1.0,6,5,1,4
50,No,Travel_Rarely,797.0,Research & Development,4.0,1,Life Sciences,385,1,Male,96,3,5,Research Director,2,Divorced,3,14,3,1,28,4,2.0,10,4,1,6
53,No,Travel_Rarely,1070.0,Research & Development,,4,Medical,386,3,Male,45,3,4,Research Director,3,Married,3,16,3,4,21,5,,5,3,1,3
42,No,Travel_Rarely,635.0,Sales,1.0,1,Life Sciences,387,2,Male,99,3,2,Sales Executive,3,Married,1,25,4,3,20,3,3.0,20,16,11,6
29,No,Travel_Frequently,442.0,Sales,2.0,2,Life Sciences,388,2,Male,44,3,2,Sales Executive,4,Single,1,18,3,1,10,3,2.0,10,7,0,9
55,No,Travel_Rarely,147.0,Research & Development,,2,Technical Degree,389,2,Male,37,3,2,Laboratory Technician,4,Married,3,19,3,4,12,4,3.0,10,7,0,8
26,No,Travel_Frequently,496.0,Research & Development,11.0,2,Medical,390,1,Male,60,3,2,Healthcare Representative,1,Married,1,13,3,3,5,3,3.0,5,3,3,3
37,No,Travel_Rarely,1372.0,Research & Development,1.0,3,Life Sciences,391,4,Female,42,3,1,Research Scientist,4,Single,1,12,3,2,17,3,3.0,17,12,5,7
44,Yes,Travel_Frequently,920.0,Research & Development,24.0,3,Life Sciences,392,4,Male,43,3,1,Laboratory Technician,3,Divorced,3,22,4,4,19,0,1.0,1,0,0,0
38,No,Travel_Rarely,688.0,Research & Development,23.0,4,Life Sciences,393,4,Male,82,3,2,Healthcare Representative,4,Divorced,9,14,3,2,10,2,3.0,2,2,1,2
26,Yes,Travel_Rarely,1449.0,Research & Development,16.0,4,Medical,394,1,Male,45,3,1,Laboratory Technician,2,Divorced,2,13,3,4,5,2,3.0,3,2,0,2
28,No,Travel_Rarely,1117.0,Research & Development,8.0,2,Life Sciences,395,4,Female,66,3,1,Research Scientist,4,Single,1,21,4,4,5,3,3.0,5,3,0,2
49,No,Travel_Frequently,636.0,Research & Development,10.0,4,Life Sciences,396,3,Female,35,3,5,Research Director,1,Single,9,11,3,4,22,4,3.0,3,2,1,2
36,No,Travel_Rarely,506.0,Research & Development,3.0,3,Technical Degree,397,3,Male,30,3,2,Research Scientist,2,Single,4,12,3,4,10,2,3.0,8,0,7,7
31,No,Travel_Frequently,444.0,Sales,5.0,3,Marketing,399,4,Female,84,3,1,Sales Representative,2,Divorced,1,11,3,3,2,5,2.0,2,2,2,2
26,Yes,Travel_Rarely,950.0,Sales,4.0,4,Marketing,401,4,Male,48,2,2,Sales Executive,4,Single,1,12,3,2,8,0,3.0,8,7,7,4
37,No,Travel_Frequently,889.0,Research & Development,9.0,3,Medical,403,2,Male,53,3,1,Research Scientist,4,Married,1,12,3,3,4,3,2.0,4,2,1,2
42,No,Travel_Frequently,555.0,Sales,26.0,3,Marketing,404,3,Female,77,3,4,Sales Executive,2,Married,5,14,3,4,23,2,4.0,20,4,4,8
18,Yes,Travel_Rarely,,Research & Development,3.0,3,Life Sciences,405,3,Male,54,3,1,Laboratory Technician,3,Single,1,13,3,3,0,2,,0,0,0,0
35,No,Travel_Rarely,1232.0,Sales,16.0,3,Marketing,406,3,Male,96,3,3,Sales Executive,2,Married,0,15,3,3,12,3,2.0,11,9,6,9
36,No,Travel_Frequently,566.0,Research & Development,18.0,4,Life Sciences,407,3,Male,81,4,1,Laboratory Technician,4,Married,4,18,3,4,4,2,,1,0,0,0
51,No,Travel_Rarely,1302.0,Research & Development,2.0,3,Medical,408,4,Male,84,1,2,Manufacturing Director,2,Divorced,5,18,3,4,13,3,3.0,4,1,1,2
41,No,Travel_Rarely,334.0,Sales,2.0,4,Life Sciences,410,4,Male,88,3,4,Manager,2,Single,1,19,3,2,22,2,3.0,22,10,0,4
18,No,Travel_Rarely,812.0,Sales,10.0,3,Medical,411,4,Female,69,2,1,Sales Representative,3,Single,1,12,3,1,0,2,3.0,0,0,0,0
28,No,Travel_Rarely,1476.0,Research & Development,16.0,2,Medical,412,2,Male,68,4,2,Healthcare Representative,1,Single,0,19,3,3,9,2,3.0,8,3,0,7
31,No,Travel_Rarely,218.0,Sales,7.0,3,Technical Degree,416,2,Male,100,4,2,Sales Executive,4,Married,4,11,3,2,10,3,2.0,8,7,7,7
39,No,Travel_Rarely,1132.0,Research & Development,,3,Medical,417,3,Male,48,4,3,Healthcare Representative,4,Divorced,0,17,3,1,19,5,2.0,18,10,3,7
36,No,Non-Travel,1105.0,Research & Development,24.0,4,Life Sciences,419,2,Female,47,3,2,Laboratory Technician,2,Married,7,15,3,3,11,3,3.0,9,8,0,8
32,No,Travel_Rarely,906.0,Sales,7.0,3,Life Sciences,420,4,Male,91,2,2,Sales Executive,3,Married,1,14,3,3,13,3,2.0,13,8,4,8
38,No,Travel_Rarely,849.0,Research & Development,25.0,2,Life Sciences,421,1,Female,81,2,3,Research Director,2,Married,3,17,3,3,19,2,3.0,10,8,0,1
58,No,Non-Travel,390.0,Research & Development,1.0,4,Life Sciences,422,4,Male,32,1,2,Healthcare Representative,3,Divorced,2,13,3,4,12,2,3.0,5,3,1,2
31,No,Travel_Rarely,691.0,Research & Development,5.0,4,Technical Degree,423,3,Male,86,3,1,Research Scientist,4,Married,0,12,3,3,6,4,,5,2,0,3
31,No,Travel_Rarely,106.0,Human Resources,,3,Human Resources,424,1,Male,62,2,2,Human Resources,1,Married,3,12,3,4,9,1,3.0,2,2,1,0
45,No,Travel_Frequently,1249.0,Research & Development,7.0,3,Life Sciences,425,1,Male,97,3,3,Laboratory Technician,1,Divorced,1,18,3,1,24,2,3.0,24,9,9,11
31,No,Travel_Rarely,192.0,Research & Development,2.0,4,Life Sciences,426,3,Male,32,3,1,Research Scientist,4,Divorced,0,18,3,2,3,2,1.0,2,2,2,2
33,No,Travel_Frequently,553.0,Research & Development,5.0,4,Life Sciences,428,4,Female,74,3,3,Manager,2,Married,6,11,3,2,12,2,3.0,10,6,8,8
39,No,Travel_Rarely,117.0,Research & Development,10.0,1,Medical,429,3,Male,99,3,4,Manager,1,Married,1,14,3,4,21,3,3.0,21,9,11,10
43,No,Travel_Frequently,185.0,Research & Development,10.0,4,Life Sciences,430,3,Female,33,3,1,Laboratory Technician,4,Single,0,19,3,1,9,5,3.0,8,7,1,7
49,No,Travel_Rarely,1091.0,Research & Development,,2,Technical Degree,431,3,Female,90,2,4,Healthcare Representative,3,Single,7,12,3,4,25,2,3.0,7,1,0,7
52,Yes,Travel_Rarely,723.0,Research & Development,8.0,4,Medical,433,3,Male,85,2,2,Research Scientist,2,Married,2,15,3,1,11,3,2.0,8,2,7,7
27,No,Travel_Rarely,1220.0,Research & Development,5.0,3,Life Sciences,434,3,Female,85,3,1,Research Scientist,2,Single,1,12,3,2,4,2,2.0,4,3,1,2
32,No,Travel_Rarely,588.0,Sales,8.0,2,Technical Degree,436,3,Female,65,2,2,Sales Executive,2,Married,1,11,3,4,13,2,3.0,13,12,11,9
27,No,Travel_Rarely,1377.0,Sales,2.0,3,Life Sciences,437,4,Male,74,3,2,Sales Executive,3,Single,1,11,3,1,5,3,3.0,5,4,0,4
31,No,Travel_Rarely,691.0,Sales,7.0,3,Marketing,438,4,Male,73,3,2,Sales Executive,4,Divorced,4,12,3,4,13,3,3.0,7,7,1,7
32,No,Travel_Rarely,1018.0,Research & Development,,4,Medical,439,1,Female,74,4,2,Research Scientist,4,Single,7,16,3,3,10,0,2.0,7,7,0,7
28,Yes,Travel_Rarely,1157.0,Research & Development,2.0,4,Medical,440,1,Male,84,1,1,Research Scientist,4,Married,5,13,3,4,5,4,2.0,3,2,2,2
30,No,Travel_Rarely,1275.0,Research & Development,28.0,2,Medical,441,4,Female,64,3,2,Research Scientist,4,Married,1,13,3,4,11,2,3.0,10,8,1,9
31,No,Travel_Frequently,798.0,Research & Development,7.0,2,Life Sciences,442,3,Female,48,2,3,Manufacturing Director,3,Married,1,24,4,1,10,2,3.0,10,9,8,9
39,No,Travel_Frequently,672.0,Research & Development,7.0,2,Medical,444,3,Male,54,2,5,Manager,4,Married,1,15,3,1,21,2,3.0,21,9,13,3
