squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price,category
94471,30,1,1,79,55210,6,1,2011,0,1,1327,6342,285,0,3,9454072.1,Basic
60704,96,1,1,29,18856,1,10,2004,0,0,4505,9766,847,1,2,6080655.4,Basic
54020,4,1,0,64,58230,1,3,2013,0,0,8767,4062,882,1,4,5406334.3,Basic
59612,37,1,0,56,69063,10,7,2017,1,1,5616,5474,914,1,2,5967739.7,Luxury
56467,63,0,0,41,28576,3,2,1990,1,0,2743,5018,815,0,0,5649094,Basic
65625,55,0,1,36,89469,2,10,2015,0,1,774,1091,958,1,10,6567597.5,Basic
41570,76,0,1,98,21758,10,4,2014,1,1,3573,3494,486,1,10,4167932.4,Basic
44862,99,0,1,68,58122,7,5,1992,0,0,9383,3076,631,0,3,4493882.2,Basic
47212,37,1,1,81,4826,7,4,2001,0,0,7210,5160,159,0,9,4734236.1,Basic
2840,17,1,0,26,94918,4,4,2004,1,0,6848,5362,294,1,10,288797.4,Luxury
40465,85,0,0,100,6023,4,9,2004,0,0,6327,1053,403,1,0,4052600.4,Basic
17191,80,1,1,29,49538,2,5,1995,1,0,3192,2786,716,1,9,1728829.5,Luxury
56480,85,1,0,80,21192,8,3,2016,0,0,8211,9476,532,0,1,5653048.6,Basic
70503,78,0,0,29,72210,2,6,2021,1,0,6819,4897,948,0,4,7051701.1,Basic
4885,100,0,0,54,79559,7,8,1993,0,0,9519,8043,718,0,6,493693.3,Basic
58263,65,1,1,57,39046,9,10,2006,0,1,7942,6968,786,1,3,5840294.6,Basic
47647,52,0,1,6,24285,10,2,2002,1,1,3220,9457,171,1,10,4768169.2,Basic
57916,51,0,0,24,8801,8,1,1998,0,1,3831,5615,356,1,1,5792783.8,Basic
6396,71,0,0,40,28917,6,6,2005,1,0,413,3302,682,0,9,643620.5,Basic
41972,18,0,1,49,40098,7,7,1995,1,0,842,820,846,0,0,4206464.5,Basic
94311,11,1,0,47,89062,8,1,2007,0,1,3619,128,868,0,7,9439790.7,Basic
10714,41,0,1,98,23803,5,6,1996,0,1,2598,1190,631,1,6,1075982.6,Basic
11259,26,0,1,82,34780,10,4,2010,1,0,902,3876,125,1,7,1134964,Basic
3534,16,1,1,13,39998,4,1,2003,0,1,5811,6473,900,0,0,359850.3,Basic
52680,10,0,1,79,10177,6,4,1991,0,1,5687,2005,242,0,0,5274696.1,Basic
62711,60,0,0,29,42211,8,10,2007,0,1,4484,5437,329,0,6,6272944.7,Basic
19268,12,1,0,77,38471,3,5,2010,1,0,1133,5202,357,1,3,1938014,Luxury
36119,39,1,0,46,16503,7,4,2019,0,1,3958,3737,889,1,3,3620813.9,Basic
28394,53,0,0,7,81916,8,8,2003,0,1,63,8840,328,0,2,2840816.3,Basic
20392,33,1,0,84,53104,10,5,2007,0,1,1256,7011,171,1,2,2046763.7,Basic
7259,25,1,1,39,860,1,4,2014,0,0,6482,2430,537,0,5,735079.4,Basic
28183,81,0,0,52,44087,5,2,1993,1,1,2798,5783,525,1,10,2821593.3,Basic
92188,14,0,1,95,5286,10,2,1996,1,1,61,7526,693,0,0,9227140.6,Basic
29815,28,0,0,77,46462,9,7,1995,0,1,3530,2821,663,0,0,2989048.5,Basic
50219,96,1,0,54,23667,9,6,2003,0,1,8051,8796,965,1,0,5025975.3,Basic
1722,56,0,1,84,27948,8,8,2002,1,0,6240,8680,497,1,2,182838.2,Basic
70399,14,0,1,85,82950,6,5,2013,0,1,8009,9856,255,0,4,7048784.3,Basic
28790,52,1,0,15,13856,7,6,2021,1,1,1238,5370,218,0,4,2883447.1,Luxury
92962,7,1,1,37,32437,5,1,2000,1,0,6581,1046,315,0,3,9304587,Luxury
34245,2,1,0,85,50891,4,4,2010,1,1,251,3567,918,1,5,3430728,Luxury
54677,64,1,1,94,77132,2,10,1996,1,0,1236,3643,537,1,2,5477618.6,Luxury
74227,84,1,0,5,98736,7,7,2000,1,0,4609,7857,378,0,5,7427853,Luxury
94939,46,1,1,48,55155,9,10,2009,1,0,9164,9600,351,1,7,9503765.9,Luxury
48884,58,1,0,32,15276,1,7,2010,1,0,311,1098,729,0,9,4895277,Luxury
10638,39,0,0,33,64229,5,4,2016,0,1,3142,3829,138,1,10,1066200.6,Basic
90315,61,1,1,91,21653,7,7,1994,1,1,5604,3492,490,1,7,9044477.4,Luxury
17633,28,0,0,83,83228,6,2,2013,1,0,1644,8999,162,1,2,1767487.3,Basic
63242,45,0,1,18,63066,4,10,2017,0,1,6932,5206,340,1,1,6327623.7,Basic
79344,46,1,1,42,19012,2,3,1991,1,0,8088,4938,744,1,7,7945562.1,Luxury
72093,48,0,1,92,83520,8,1,2005,1,0,4805,7,148,0,9,7223902.5,Basic
13378,59,1,0,9,2735,1,1,2001,1,1,8171,5848,488,0,7,1342476.1,Luxury
47019,35,0,1,9,60947,8,4,2020,0,0,2005,1643,694,1,6,4706162,Basic
34666,75,1,1,14,28826,5,2,2002,1,1,9405,9154,186,1,6,3477313.2,Luxury
93509,28,1,1,62,48468,6,2,1992,1,1,72,9223,731,1,6,9361261.2,Luxury
13583,42,1,0,32,42009,7,2,2015,1,1,4519,3442,911,0,10,1364589.5,Luxury
19649,11,0,1,83,87255,4,4,1999,1,0,595,6282,795,1,2,1970018.9,Basic
141,16,0,1,58,42248,5,4,1997,1,0,3411,8985,213,0,4,22670.7,Basic
22821,64,1,1,14,66304,9,8,1993,1,1,2060,103,491,1,2,2289134.3,Luxury
533,76,1,1,55,94923,6,8,2021,1,1,654,3585,301,0,9,65465.1,Luxury
67020,71,1,1,38,64361,4,7,2015,0,0,3647,997,640,0,1,6711051.5,Basic
49094,30,1,0,49,90656,9,2,2021,0,1,4934,3570,625,1,8,4916616.1,Basic
25269,88,0,0,92,86720,6,7,2019,1,1,3464,5175,693,1,1,2530193.9,Basic
71989,41,0,0,77,50519,2,3,2003,0,0,7290,4027,337,1,4,7204744.3,Basic
73180,1,1,1,54,38386,9,7,2011,0,0,3340,452,784,1,10,7325717.1,Basic
18926,58,1,1,84,32618,6,4,1998,1,0,5353,4021,442,1,8,1908217.8,Luxury
6492,76,0,0,88,81044,10,3,2018,1,0,2655,6299,372,0,9,652565.8,Basic
98045,4,1,1,8,78526,4,5,2002,0,0,9321,2416,570,1,0,9814193.2,Basic
51589,83,0,1,43,55528,6,10,1998,1,0,7867,7522,819,1,5,5167451.8,Basic
24390,75,1,0,44,70527,10,9,1992,0,0,7295,6840,235,0,1,2446317.2,Basic
75890,10,0,1,59,33129,9,5,2001,0,1,270,3676,744,0,8,7597786.1,Basic
29220,9,0,1,59,33789,7,6,1994,1,0,391,8842,706,0,0,2929116.4,Basic
72433,57,1,1,18,69864,7,7,2001,0,0,6995,8567,276,1,0,7250644.1,Basic
57467,98,0,0,64,24393,7,3,1993,0,0,661,9428,600,1,2,5749361.3,Basic
81482,76,1,0,9,56103,1,7,1997,0,0,2265,3606,281,0,6,8153070.7,Basic
61346,69,0,1,52,63238,7,10,2009,0,1,7427,5864,207,1,10,6141452.9,Basic
80915,23,1,1,67,46095,9,6,1992,1,1,5351,1864,569,0,0,8104297.2,Luxury
65479,74,0,1,35,99953,10,5,2000,0,1,9347,1817,460,0,10,6552454,Basic
48302,22,1,0,13,82376,2,9,2017,0,0,9855,6297,543,1,1,4833604.7,Basic
76690,21,1,1,99,91395,1,1,1990,1,1,611,2112,181,1,8,7682267,Luxury
14447,39,0,1,23,93847,6,8,2002,0,0,5371,9535,965,0,6,1448447.2,Basic
24213,31,1,1,93,51767,1,7,1994,1,0,1561,1228,653,0,5,2431969.4,Luxury
1843,30,1,1,3,3,4,7,2007,1,1,1313,9063,706,0,5,189919.7,Luxury
78183,65,1,1,86,3648,7,9,2007,0,1,8682,588,748,1,4,7829898.7,Basic
99323,35,0,1,28,69665,6,7,2018,0,0,6346,6556,280,1,3,9939399.8,Basic
67491,21,0,0,57,5308,6,7,2007,1,0,1253,1592,254,1,0,6750826.7,Basic
2588,82,1,0,69,25395,1,5,2016,0,0,7247,9670,987,0,8,267798.6,Basic
76635,6,1,1,1,73981,2,5,1999,0,0,981,5857,949,1,1,7669791.9,Basic
45070,100,0,0,92,21335,9,9,1997,1,0,1333,989,885,1,0,4510977.7,Basic
62381,58,1,0,44,22862,1,4,2003,1,0,1809,2821,734,1,6,6243323.3,Luxury
98543,2,1,0,44,88249,1,3,1992,0,1,2955,6151,661,0,7,9860222.2,Basic
13972,39,0,0,8,91674,2,2,2009,0,0,1477,3153,952,1,2,1397748.9,Basic
71567,70,0,1,94,64245,10,8,1992,0,0,5968,1718,985,0,4,7166917.2,Basic
36804,99,0,0,12,76338,2,8,1996,0,0,6951,6584,594,1,6,3681839.6,Basic
21297,71,1,1,14,75154,2,3,1995,1,1,8198,4951,111,0,4,2136801.5,Luxury
9950,1,1,0,69,79019,5,10,2012,0,1,3156,6914,174,0,4,1000736.2,Basic
3661,50,1,1,24,1138,3,8,2007,1,0,6186,862,613,0,7,372556.7,Luxury
88102,51,1,0,70,42082,8,3,2016,1,0,7245,6073,496,1,9,8821018.6,Luxury
72596,91,0,0,90,32957,7,6,2015,1,0,9595,1266,156,1,0,7262781.5,Basic
70763,4,1,0,38,18220,10,4,2015,1,0,7098,5958,484,0,9,7082373.5,Luxury
12002,58,0,0,41,2764,8,8,1995,1,0,1718,3877,867,1,1,1203664.5,Basic
26146,34,0,1,98,431,7,9,2011,1,1,2060,7566,680,1,7,2627462.1,Basic
13716,62,0,1,98,61202,6,8,1990,0,1,5967,1070,911,0,10,1382883,Basic
23281,32,1,1,52,87667,9,10,2020,1,1,3681,3220,422,1,3,2339782,Luxury
3824,45,1,1,9,11597,5,6,2019,0,1,3191,6677,305,0,0,386574.9,Basic
56086,3,1,0,46,52007,6,2,2021,0,1,2853,1194,863,0,1,5615576.1,Basic
19014,67,1,0,89,82387,8,2,1999,0,0,3330,8941,550,0,6,1912984.9,Basic
80808,59,1,0,1,18733,7,5,2004,0,0,3879,8229,434,0,5,8085990.4,Basic
83602,5,0,1,2,48528,9,7,1991,1,0,8993,8003,496,1,5,8365162.1,Basic
99767,27,0,1,79,46530,2,8,2018,1,0,520,7948,495,1,2,9985836.8,Basic
60675,32,1,0,51,97066,9,7,2002,1,0,5953,6958,260,0,6,6075733.2,Luxury
20210,2,1,0,78,77066,1,8,2007,1,0,2811,9309,218,0,4,2029228.7,Luxury
28694,82,0,0,20,44298,2,3,1991,1,1,3206,2352,310,1,3,2870499.1,Basic
45521,53,0,0,32,26627,9,9,1991,1,1,8643,2999,670,0,7,4554205.1,Basic
55727,46,0,0,77,94339,5,5,2016,0,0,5811,42,183,0,2,5574845.6,Basic
17307,20,1,0,66,81794,5,8,2006,1,1,2317,5409,692,0,2,1740869.6,Luxury
86474,98,0,0,33,50147,1,6,2004,0,0,1928,4232,220,0,7,8649993.4,Basic
6012,53,1,0,38,96011,8,7,2013,1,0,392,2928,423,0,4,607323.3,Luxury
6617,51,0,0,38,26766,10,4,2010,1,1,7115,5340,248,0,10,663333,Basic
34061,43,0,0,90,26346,3,1,1993,0,0,1616,6765,534,1,9,3407529.3,Basic
12881,12,1,0,68,85503,10,5,2006,0,1,8654,5066,920,1,0,1293712.6,Basic
48458,82,1,0,72,98206,3,6,2002,1,1,5447,7360,308,0,6,4851198.2,Luxury
89618,49,1,0,36,30029,1,6,2006,0,1,4321,9355,752,1,0,8969519.6,Basic
10369,30,1,0,68,51049,8,10,1999,0,0,9629,7874,383,0,10,1044857.9,Basic
21865,24,0,1,79,50297,10,5,1993,0,0,2324,4385,932,1,3,2191960.3,Basic
30817,48,0,0,63,26230,9,3,2013,0,0,2444,9730,961,1,3,3086005.3,Basic
8808,85,1,0,37,93756,5,10,1998,1,1,9287,4979,416,0,5,888730.8,Luxury
16006,69,1,1,26,6423,7,10,1990,1,0,3565,742,405,1,3,1610901,Luxury
70517,37,0,0,1,67679,5,6,2002,0,1,9373,6035,184,1,5,7052408.2,Basic
55592,68,0,1,10,80811,7,6,2021,0,0,7719,4694,372,1,0,5564877.1,Basic
10978,17,0,1,55,25000,2,9,2015,0,1,9798,2127,481,1,6,1103882.5,Basic
94388,7,1,0,81,41690,8,8,1996,1,0,7739,1176,741,0,8,9446167.6,Luxury
18041,90,1,0,99,90750,6,8,2006,1,0,1064,653,221,1,3,1817658.6,Luxury
18220,91,0,1,97,50508,8,4,2013,1,0,2604,5842,838,1,2,1833031.3,Basic
39342,7,1,1,84,88712,5,7,1994,0,1,1003,2398,385,1,2,3946165.4,Basic
66570,59,0,0,2,85412,7,10,2008,1,1,2628,7837,754,1,6,6657976.8,Basic
34592,100,0,1,33,63748,1,7,1994,1,0,7356,2228,264,1,5,3465076.4,Basic
38700,25,1,1,26,101,4,7,1996,0,1,5100,5564,956,1,8,3880396.6,Basic
32060,25,0,1,97,43201,8,9,2017,0,1,9618,9072,814,0,8,3211741.7,Basic
8305,86,0,0,83,36778,9,9,2001,0,1,1648,3165,766,0,4,838488.1,Basic
40080,50,0,0,82,11062,8,8,2018,0,0,5973,2871,484,0,0,4011225.8,Basic
89335,66,1,1,54,25219,7,2,2004,0,1,9808,4039,425,0,8,8938823.4,Basic
78546,92,0,1,84,52906,10,6,1991,0,1,978,3244,530,1,4,7864949.1,Basic
50066,63,0,1,67,81340,8,5,1998,0,1,8716,6542,465,0,1,5015729.8,Basic
37008,61,1,1,75,13250,6,3,2013,1,0,309,5249,463,0,7,3708694.3,Luxury
32876,98,1,1,32,48832,7,9,2008,1,1,3289,8595,121,0,8,3299047.8,Luxury
98266,14,1,1,42,27552,8,10,1990,1,1,6293,8164,1000,0,9,9838529,Luxury
53665,66,1,1,81,16527,10,3,2002,1,0,1788,6553,204,1,8,5379979.2,Luxury
33469,98,1,1,91,29874,7,7,2016,0,0,6871,4561,293,0,8,3362757.6,Basic
42578,49,1,1,23,3339,7,8,2013,1,0,6690,3789,964,1,6,4264812.3,Luxury
64329,25,1,0,44,54901,4,5,2019,0,1,7313,2455,634,1,5,6436473.9,Basic
29512,96,0,1,26,49748,2,8,2012,1,1,6556,9398,170,0,9,2955396.2,Basic
241,78,0,1,50,86182,7,6,2013,0,1,4070,7336,962,0,7,29643.3,Basic
32709,47,1,1,80,86465,1,3,2006,0,1,2548,2351,162,0,5,3284181.6,Basic
29271,70,0,1,98,33402,10,3,2021,1,1,3470,5717,429,0,6,2938810.1,Basic
15542,19,0,0,27,48610,8,7,1996,0,0,563,6368,615,0,5,1556824.6,Basic
94951,52,0,1,80,45083,8,4,2014,1,1,4121,3981,261,1,3,9498811.4,Basic
12296,54,1,0,45,44308,9,10,2008,1,1,1449,8183,127,1,0,1233872.8,Luxury
42390,17,0,0,96,16776,5,1,2001,0,0,7796,7032,462,1,0,4245306.1,Basic
2157,22,0,0,93,68218,5,4,2021,0,0,5209,2362,799,0,9,222104.1,Basic
70576,66,1,0,7,75420,4,7,2013,0,0,6411,6596,684,1,9,7061024.3,Basic
22232,24,0,1,52,20211,5,9,2005,1,1,135,1819,882,1,8,2230267.5,Basic
31368,78,1,0,86,96715,4,5,2007,1,1,6510,4644,682,1,0,3142605.7,Luxury
2713,76,0,0,19,66674,8,5,2000,1,1,3827,3127,880,1,1,273858,Basic
40939,60,1,0,6,67333,4,7,2017,0,1,9386,4038,956,0,8,4097363.7,Basic
84892,59,0,0,46,1488,6,10,2007,0,1,271,6059,556,1,3,8492982.7,Basic
43332,60,0,1,24,16226,5,5,2002,0,1,9557,9617,321,0,4,4336691.2,Basic
39445,100,0,0,66,31733,10,5,1990,1,1,1391,4942,992,0,10,3947777,Basic
82032,78,1,0,64,11922,9,10,2004,0,0,6972,9105,883,1,8,8209534.4,Basic
813,45,0,1,15,52891,7,2,1998,1,0,4226,1272,633,0,7,84647.8,Basic
43432,44,0,1,34,780,1,4,2010,1,0,2077,3329,377,0,6,4347238,Basic
80988,34,0,1,57,56385,6,10,2015,0,1,8135,7450,321,1,10,8104253.5,Basic
99444,68,1,0,60,93693,2,4,2021,1,0,5643,4783,834,0,5,9947284.1,Luxury
37618,57,0,0,45,59333,2,3,2008,0,1,3892,7379,638,1,9,3766350.8,Basic
63973,18,1,0,78,40739,1,10,2002,0,1,6770,339,937,1,10,6405935.2,Basic
99107,54,0,1,65,88495,3,4,2018,0,1,5522,7622,194,1,3,9916550.8,Basic
71519,12,0,1,80,24484,1,8,2012,0,0,9982,6232,800,1,2,7156303.2,Basic
91841,77,0,0,14,19103,5,2,2011,0,1,8782,3254,955,0,0,9185367.1,Basic
28467,98,1,1,70,90596,7,6,2019,0,0,4314,9569,658,1,10,2855561.9,Basic
77075,52,1,0,11,13884,10,10,2002,1,1,1768,9928,430,0,4,7713855.2,Luxury
91776,26,0,0,72,92099,10,1,2001,1,1,1303,4952,712,1,4,9184100.1,Basic
69948,45,1,1,59,38826,10,3,2017,0,0,5632,6000,301,0,3,7006951.7,Basic
68593,3,1,1,65,78866,3,3,2021,0,1,5603,9225,540,1,7,6867934.1,Basic
56774,50,1,0,23,45524,7,4,1995,1,0,5989,186,469,0,3,5682955.5,Luxury
84577,63,0,1,64,43522,6,7,1991,1,0,9411,4095,400,0,0,8467175.1,Basic
78835,77,0,0,84,40276,3,6,2002,1,1,1071,6437,771,0,1,7887862.2,Basic
59073,82,0,1,38,50312,1,5,2003,1,0,8036,9658,303,1,2,5909662.3,Basic
6704,83,1,1,59,94479,8,10,2012,1,1,7171,3023,822,1,1,682123.2,Luxury
20968,48,1,0,6,39273,3,6,1992,1,0,3747,1117,656,1,6,2100783.2,Luxury
64244,20,1,0,82,89404,6,9,2021,1,1,5461,798,426,0,6,6435074.1,Luxury
54133,1,0,1,89,49508,2,3,1993,1,0,2192,4801,195,0,2,5426671.3,Basic
90842,60,1,1,25,25975,3,6,1995,0,0,3501,8720,152,0,5,9092168.5,Basic
51780,83,0,0,88,3391,3,8,2021,0,0,540,4699,879,0,4,5184160.1,Basic
38722,91,1,0,22,20239,5,5,2008,1,0,4316,6127,738,0,2,3876450.8,Luxury
51127,85,1,0,66,53060,2,2,1996,0,0,391,4578,127,0,5,5119947.6,Basic
31802,100,0,0,80,6094,7,3,1990,0,1,3049,6665,476,1,10,3184469,Basic
26770,8,1,1,69,79970,10,8,2016,1,0,6924,6367,940,1,2,2687139.6,Luxury
63839,58,1,1,2,92707,4,6,2019,0,1,6200,882,302,0,6,6389327.9,Basic
56181,76,0,1,98,27961,4,4,1996,0,0,4581,8060,953,0,7,5630006.6,Basic
91757,82,0,0,78,92525,8,4,2012,1,1,5258,1106,628,0,6,9182239.2,Basic
54200,51,0,0,43,34559,2,5,2010,1,1,9853,858,869,0,3,5423195,Basic
29788,61,0,0,68,65901,2,3,2011,1,1,6551,5740,782,0,1,2983377.1,Basic
29180,7,1,0,1,71840,5,8,1999,0,0,3218,2990,753,1,10,2923248.9,Basic
30630,62,0,1,65,24522,1,5,1996,0,0,2190,295,965,1,4,3072463.6,Basic
81114,23,0,1,89,34182,6,2,2007,1,0,1629,8207,813,0,9,8118084.7,Basic
96016,48,0,1,35,76744,6,4,1998,0,1,269,1613,300,1,1,9605401.8,Basic
8977,53,0,1,62,91218,1,3,2014,0,0,5865,7112,250,1,5,905963.4,Basic
92508,60,0,0,88,67387,6,7,2006,1,1,1551,4343,271,1,4,9257332.6,Basic
38804,18,1,0,45,39560,4,2,2000,0,0,5441,2726,925,0,1,3885083,Basic
34830,92,1,0,85,74921,3,4,2003,1,0,3930,3923,833,1,2,3488181.3,Luxury
48540,42,0,0,27,98742,4,5,2016,1,1,5751,8410,489,1,4,4856286.6,Basic
25680,51,1,0,11,39163,9,8,2009,0,1,8681,5729,829,1,2,2573981.9,Basic
73224,66,0,0,74,2142,2,3,2021,1,1,7771,4695,941,0,3,7330502.1,Basic
29589,45,1,1,76,83674,3,1,2006,1,0,3703,2398,130,0,1,2973362.6,Luxury
96469,21,1,0,13,7761,2,9,1994,0,0,7532,2509,416,0,8,9651382.4,Basic
35039,19,0,1,22,4336,6,2,1994,0,1,2052,9163,979,1,3,3511457.4,Basic
99592,47,1,0,61,41554,7,5,1997,1,1,9635,3509,360,1,3,9963329.7,Luxury
70433,41,1,0,1,59694,5,8,2018,0,0,3499,6731,160,0,4,7045037.8,Basic
73644,18,0,0,7,87197,9,4,1998,0,0,4485,5615,345,0,4,7365392.8,Basic
77211,47,0,1,84,2192,7,9,2006,0,1,5620,7860,554,1,4,7725844.6,Basic
36429,8,0,1,29,15705,5,7,2019,1,0,9275,4841,152,0,0,3651244.9,Basic
90334,44,1,0,6,81833,10,1,1990,1,1,2390,828,413,1,4,9037622,Luxury
51993,59,1,1,33,34373,6,10,2013,0,1,7531,6585,891,0,6,5208507.3,Basic
44476,27,0,1,13,14585,9,10,2013,0,0,9906,3023,101,0,2,4450503.3,Basic
31661,52,0,0,18,95986,8,5,2020,1,1,7968,5941,249,1,8,3168722,Basic
68275,93,0,1,54,82905,4,6,2020,1,0,3586,6606,104,1,6,6833270,Basic
85429,60,1,1,57,75588,7,6,2016,1,1,1421,6473,405,0,8,8553293.6,Luxury
90162,71,1,1,27,52536,3,4,1992,1,0,2569,2826,909,1,1,9023922.2,Luxury
81619,82,1,1,70,53446,10,5,2014,0,1,1562,6165,478,0,10,8173020.4,Basic
65324,7,0,1,8,53047,9,6,2009,0,0,9016,2528,549,0,7,6538401.9,Basic
4368,85,0,1,29,46782,9,8,2021,1,0,4055,1482,713,1,6,443641.1,Basic
24525,35,0,1,73,78932,4,8,2009,0,0,154,530,445,0,6,2461959.9,Basic
20949,5,1,1,22,26964,4,8,2013,0,0,3137,6117,747,0,10,2102983.3,Basic
23609,14,0,0,68,24913,7,8,2017,1,1,6808,1942,468,0,3,2364571.7,Basic
68084,35,0,0,8,40586,7,3,2009,0,1,9896,7245,158,0,9,6809686.9,Basic
73406,72,1,0,75,77874,4,6,2007,0,1,6128,116,915,0,2,7351988.7,Basic
50638,65,1,0,54,62598,7,5,2016,0,0,4071,2714,916,1,6,5068736.6,Basic
5457,32,0,0,12,5443,1,6,1992,1,1,4286,3897,215,1,2,547357.2,Basic
73337,30,0,1,5,90306,3,3,2005,0,0,9487,5697,949,0,5,7337758.5,Basic
95339,87,0,0,15,70589,9,4,2003,1,0,4878,4810,142,1,3,9535650.3,Basic
63237,8,1,0,49,23635,3,9,2009,1,1,6344,7812,197,0,5,6330589.9,Luxury
30831,27,0,0,13,37790,8,10,1998,1,1,173,6677,966,1,8,3084723.8,Basic
57897,21,1,0,96,98705,4,3,1993,0,0,3678,5344,910,0,6,5801637.3,Basic
87418,73,0,0,7,26313,8,1,1995,1,1,8759,196,203,1,10,8743030.5,Basic
20640,17,0,0,91,21471,2,9,2015,0,0,5011,9512,736,1,0,2073310.5,Basic
35634,77,0,1,50,21065,7,4,1998,1,1,8120,9651,462,0,1,3568972.8,Basic
87156,49,1,0,44,94383,9,2,2019,0,1,5224,968,798,0,9,8722474.9,Basic
80556,1,0,1,54,3902,5,6,1991,0,0,9757,6059,650,1,7,8062244.1,Basic
70942,36,1,1,28,34429,5,9,2019,0,1,7964,2118,265,0,3,7102693.9,Basic
38688,76,1,0,80,73628,4,7,2012,1,1,5616,6072,155,0,2,3877141.2,Luxury
83937,30,0,0,85,50195,5,8,2012,0,0,7175,6014,933,0,1,8396191.2,Basic
92655,54,0,0,77,12209,7,4,1996,0,0,4932,4411,765,1,4,9267281.6,Basic
35110,28,1,1,84,7687,6,8,1995,1,1,9928,699,439,0,0,3526172.5,Luxury
61208,51,1,0,39,86241,2,6,2021,0,1,4494,71,112,1,10,6126371.1,Basic
47781,49,0,0,37,16377,6,8,1993,1,1,6426,3436,993,1,4,4779776.3,Basic
23737,25,1,1,11,58841,3,6,2003,0,0,4514,5604,997,0,0,2380599.3,Basic
83460,34,0,0,69,23734,4,5,2017,0,1,3231,1741,841,1,10,8347291.7,Basic
55736,64,1,1,47,59881,10,5,2017,1,1,5234,5172,672,0,2,5582770.7,Luxury
15429,27,1,1,46,73305,7,5,1991,0,0,1436,7852,164,0,0,1550188.1,Basic
74290,38,1,0,8,52850,5,6,2006,0,0,6893,6800,624,0,10,7433059.6,Basic
85256,68,0,0,45,56640,4,1,2019,0,0,2638,7455,403,1,0,8530096.9,Basic
9380,11,1,0,97,52987,10,4,2013,0,0,691,8302,754,0,1,945451.3,Basic
13414,59,1,1,16,81829,4,6,2014,1,1,6223,571,477,0,5,1350225.4,Luxury
91716,7,1,1,97,69278,8,5,2006,1,0,9715,8665,352,1,4,9184104.6,Luxury
95828,54,1,0,62,76615,6,10,1994,1,1,1745,5190,269,1,4,9589468.4,Luxury
98478,7,0,1,19,44583,5,7,2007,1,0,3514,3090,867,0,2,9852730.7,Basic
70874,99,1,1,51,11943,8,7,2011,0,0,6049,3511,428,0,2,7097321.1,Basic
78217,78,0,0,73,34686,3,1,2003,0,0,7391,1085,907,0,2,7828401.3,Basic
81101,65,0,1,87,46040,4,4,2017,0,1,5698,1807,233,1,4,8118370.7,Basic
46883,49,0,0,53,80204,8,2,2009,1,1,9286,4266,845,1,3,4691844.9,Basic
69319,38,0,0,89,39675,1,1,2019,0,0,1787,1635,731,0,8,6936067.9,Basic
95288,45,1,1,80,81916,6,1,2010,1,1,3179,1201,520,1,2,9543817,Luxury
50589,75,0,0,52,82206,10,3,2008,1,1,3824,8806,185,0,9,5061508.8,Basic
65155,69,1,0,46,26367,1,4,1994,0,1,4546,1801,654,0,3,6521547.4,Basic
6049,99,0,0,37,21569,7,7,2000,0,1,3872,4019,944,0,8,608869,Basic
25386,30,1,0,35,96357,3,10,2001,0,0,5449,3239,343,1,8,2543209.1,Basic
1270,53,0,0,66,78847,7,8,1991,1,1,6093,4476,618,0,6,131117.1,Basic
88561,37,1,0,49,11254,6,4,1994,1,0,4582,9155,726,1,1,8860454.4,Luxury
71676,13,1,1,49,34,5,7,2009,1,0,1318,544,283,1,6,7178514.9,Luxury
82016,15,0,0,93,96050,5,4,2014,0,1,839,3501,680,0,9,8211272.4,Basic
21698,75,1,1,59,79997,1,1,2001,0,1,518,7075,331,0,2,2179801.1,Basic
476,14,0,1,52,24467,4,4,2019,1,1,6630,6204,880,1,6,57103.9,Basic
16114,98,1,1,25,32522,7,2,2020,1,1,3474,1546,460,1,1,1620468,Luxury
55707,7,0,0,33,55496,5,7,2014,0,1,9279,1236,417,1,3,5573001.4,Basic
53633,48,1,0,43,58011,5,3,2010,1,0,6352,4931,774,0,6,5370339,Luxury
29578,2,0,0,5,71220,4,4,2003,1,1,9253,949,489,0,9,2959100.3,Basic
51757,95,0,1,23,1745,5,6,2009,0,1,9496,8665,943,1,6,5178222.9,Basic
80386,41,1,1,4,46734,5,10,1994,1,1,9196,7861,521,0,3,8045146.4,Luxury
60136,32,0,1,54,20364,5,3,1995,0,0,8341,4965,152,1,4,6020434.5,Basic
15850,99,0,1,96,87877,1,3,2010,0,0,5326,8976,501,0,1,1596900,Basic
29362,2,0,1,44,7356,1,1,2000,1,1,1979,5794,424,1,9,2940727,Basic
60366,51,0,1,26,88209,3,9,2005,0,1,8647,6470,687,0,2,6042370.5,Basic
9167,32,1,0,69,85421,4,3,1994,1,1,6444,8319,219,1,7,923577.4,Luxury
18586,93,0,1,16,30288,6,5,1997,1,0,7588,3667,324,1,8,1862622.7,Basic
69443,27,0,1,30,60701,2,7,1993,0,0,7624,1278,294,1,1,6947198.3,Basic
21015,37,1,0,97,43938,5,6,1993,0,0,2865,4679,527,0,9,2107213.3,Basic
79337,83,0,0,70,55727,5,9,2016,1,0,9559,9783,918,1,5,7940161.6,Basic
84947,54,0,0,68,53510,5,7,2014,1,1,1588,6315,675,1,1,8498951.4,Basic
