User_ID|Gender|Age|Occupation|City_Category|Stay_In_Current_City_Years|Marital_Status
1003510|F|18-25|4|B|1|1
1003511|M|51-55|0|C|2|1
1003512|M|18-25|17|A|2|0
1003513|M|26-35|16|C|1|0
1003514|M|18-25|12|C|1|0
1003515|M|36-45|3|C|0|0
1003516|M|18-25|4|C|0|0
1003517|M|18-25|12|C|3|0
1003518|F|18-25|7|A|2|0
1003519|F|26-35|14|A|1|1
1003521|M|26-35|0|B|3|0
1003522|M|18-25|0|C|2|0
1003523|M|36-45|7|C|0|0
1003524|F|26-35|0|C|4+|0
1003525|F|18-25|4|B|1|1
1003526|M|36-45|2|B|1|1
1003527|M|26-35|0|B|2|1
1003528|M|36-45|5|C|1|0
1003529|F|46-50|1|C|0|1
1003530|M|26-35|0|C|1|0
1003531|F|26-35|11|C|1|1
1003532|F|36-45|14|B|1|0
1003533|M|26-35|2|A|2|1
1003535|M|46-50|18|C|1|1
1003536|M|18-25|4|C|0|0
1003537|M|0-17|10|C|1|0
1003538|M|36-45|0|C|2|1
1003539|F|26-35|4|A|1|1
1003540|M|18-25|17|B|2|1
1003541|M|26-35|3|C|1|1
1003543|M|26-35|17|C|2|1
1003544|F|26-35|4|B|3|1
1003545|M|36-45|12|B|2|0
1003546|M|26-35|20|B|3|0
1003547|M|36-45|16|A|2|0
1003549|F|36-45|7|C|4+|0
1003550|M|26-35|5|B|0|0
1003551|F|55+|0|C|0|1
1003552|F|36-45|2|C|4+|0
1003553|M|36-45|16|C|0|1
1003554|M|26-35|15|C|1|1
1003555|M|55+|7|C|1|0
1003556|M|26-35|17|C|1|1
1003557|M|18-25|5|B|0|1
1003558|M|18-25|17|A|3|0
1003559|M|18-25|4|C|2|0
1003560|F|26-35|6|B|4+|1
1003562|F|26-35|6|B|4+|0
1003563|M|26-35|2|A|3|0
1003564|M|26-35|11|C|4+|0
1003565|M|26-35|18|C|2|1
1003567|M|26-35|14|C|1|1
1003568|M|26-35|0|C|1|1
1003569|F|18-25|2|B|1|0
1003571|M|18-25|4|C|1|0
1003572|M|36-45|11|C|1|0
1003573|M|0-17|10|B|1|0
1003574|F|36-45|6|A|1|1
1003575|M|26-35|18|C|1|1
1003576|M|51-55|7|B|3|1
1003577|F|55+|0|C|2|0
1003578|M|51-55|3|C|0|1
1003579|M|18-25|0|C|2|0
1003580|F|18-25|3|C|0|0
1003581|M|18-25|1|C|0|0
1003582|F|36-45|0|C|1|0
1003583|F|26-35|9|C|4+|0
1003585|M|36-45|20|A|0|1
1003586|M|36-45|20|A|2|1
1003588|M|26-35|2|B|4+|0
1003589|F|46-50|0|B|1|1
1003590|F|18-25|15|A|1|0
1003591|M|36-45|6|C|1|0
1003592|F|55+|2|B|2|1
1003593|F|26-35|9|C|1|0
1003594|M|0-17|0|B|0|0
1003595|M|26-35|0|C|2|0
1003596|F|36-45|4|A|3|0
1003597|M|26-35|17|C|1|1
1003598|M|55+|1|A|2|0
1003599|M|26-35|16|C|3|0
1003600|M|36-45|20|B|4+|1
1003601|F|36-45|3|B|0|0
1003603|F|36-45|7|B|0|1
1003604|F|0-17|10|C|1|0
1003605|M|18-25|12|A|2|0
1003606|F|26-35|15|C|1|0
1003607|M|36-45|17|C|0|0
1003608|F|36-45|9|C|1|0
1003609|F|26-35|17|C|3|0
1003610|M|18-25|6|B|4+|0
1003611|M|26-35|2|C|4+|0
1003612|M|26-35|14|C|1|1
1003613|M|26-35|0|C|1|1
1003614|M|26-35|0|B|2|1
1003615|M|26-35|17|C|2|0
1003616|M|46-50|0|C|2|1
1003618|M|55+|17|A|4+|1
1003619|M|51-55|16|B|3|1
1003620|M|26-35|7|A|1|0
1003621|M|18-25|4|B|3|0
1003622|M|18-25|1|B|2|1
1003624|M|26-35|12|B|0|1
1003625|M|18-25|10|B|1|0
1003626|M|26-35|17|B|3|0
1003628|M|26-35|7|B|4+|0
1003629|F|51-55|7|B|0|0
1003630|M|18-25|4|B|2|0
1003633|M|36-45|18|C|0|0
1003634|M|51-55|1|C|0|1
1003635|M|51-55|1|C|1|0
1003637|M|26-35|6|C|1|1
1003638|M|26-35|2|C|4+|0
1003639|M|18-25|4|C|1|0
1003640|M|36-45|7|C|2|1
1003641|M|26-35|0|B|1|0
1003642|F|26-35|7|B|1|0
1003643|M|26-35|17|C|1|0
1003644|F|26-35|11|A|2|1
1003645|M|36-45|17|C|4+|1
1003646|M|36-45|20|C|0|1
1003647|M|26-35|7|C|0|1
1003648|M|18-25|4|B|1|0
1003649|F|26-35|0|B|2|0
1003650|M|26-35|0|A|2|0
1003651|M|26-35|14|A|1|0
1003652|M|26-35|12|B|3|0
1003653|M|18-25|15|C|3|1
1003654|M|26-35|17|B|3|1
1003655|F|26-35|7|B|4+|0
1003656|F|46-50|5|C|3|1
1003657|M|18-25|17|C|3|0
1003658|F|26-35|7|C|4+|0
1003659|M|18-25|4|C|1|0
1003660|M|36-45|7|C|3|0
1003661|M|36-45|12|C|0|1
1003662|M|36-45|16|C|1|0
1003663|F|36-45|9|B|1|0
1003664|F|36-45|1|A|0|0
1003665|M|26-35|0|A|2|0
1003667|F|0-17|10|C|1|0
1003669|M|26-35|14|A|2|0
1003670|M|46-50|14|C|2|0
1003671|M|26-35|4|A|1|0
1003672|M|36-45|5|C|4+|0
1003673|M|26-35|2|B|1|0
1003675|M|36-45|7|B|3|0
1003676|F|36-45|12|B|3|1
1003677|F|26-35|12|C|1|0
1003678|M|26-35|0|A|0|0
1003679|M|26-35|4|A|2|0
1003680|F|26-35|1|C|1|0
1003681|M|26-35|7|B|3|0
1003682|F|51-55|1|C|2|0
1003683|M|26-35|2|B|3|1
1003684|M|26-35|17|C|4+|1
1003685|M|26-35|5|C|1|1
1003686|M|26-35|7|C|1|1
1003687|F|51-55|1|C|4+|0
1003688|M|18-25|6|B|1|0
1003689|M|26-35|0|C|1|1
1003690|M|18-25|0|B|2|0
1003691|M|26-35|7|B|1|1
1003692|M|36-45|17|C|3|1
1003693|M|26-35|15|B|1|1
1003694|M|26-35|12|C|3|1
1003695|M|26-35|2|A|2|0
1003696|M|36-45|7|C|3|0
1003697|M|26-35|15|B|1|0
1003698|M|26-35|7|B|0|0
1003699|F|55+|3|C|3|1
1003700|M|26-35|14|B|2|0
1003701|M|36-45|1|B|3|0
1003702|M|36-45|15|C|1|1
1003703|M|18-25|12|C|0|0
1003704|F|36-45|0|C|4+|1
1003705|M|46-50|7|B|1|1
1003706|M|26-35|12|C|3|1
1003707|F|18-25|0|C|1|0
1003708|M|55+|7|C|2|1
1003709|M|26-35|12|C|3|0
1003710|M|0-17|10|C|1|0
1003711|M|36-45|0|C|4+|1
1003712|M|26-35|17|C|4+|1
1003713|F|26-35|7|B|1|1
1003714|M|26-35|17|C|0|0
1003715|M|18-25|5|B|2|0
1003716|M|18-25|12|B|3|1
1003717|M|36-45|17|C|4+|0
1003718|M|51-55|17|C|1|0
1003719|M|26-35|1|C|3|1
1003720|M|46-50|7|C|1|0
1003721|M|26-35|15|C|2|1
1003723|M|26-35|14|C|1|1
1003724|M|36-45|6|B|4+|0
1003725|M|18-25|4|C|3|0
1003726|M|26-35|17|C|3|1
1003727|M|36-45|7|B|1|0
1003728|M|18-25|4|B|1|0
1003729|M|18-25|4|A|2|0
1003730|M|26-35|1|C|1|0
1003731|M|26-35|17|C|2|0
1003732|M|26-35|17|B|0|1
1003733|M|18-25|4|C|1|0
1003735|M|26-35|0|B|0|0
1003736|M|36-45|1|C|1|1
1003737|M|26-35|14|C|3|0
1003739|M|55+|11|C|1|0
1003740|M|18-25|5|A|1|0
1003741|M|26-35|0|C|1|0
1003742|M|26-35|0|B|0|1
1003743|F|36-45|7|B|2|1
1003744|M|26-35|0|C|1|0
1003745|F|26-35|9|C|4+|0
1003746|M|26-35|5|B|0|1
1003747|M|46-50|13|C|1|1
1003748|M|18-25|4|C|2|0
1003749|F|26-35|0|C|4+|0
1003750|F|18-25|4|C|2|1
1003751|F|36-45|12|B|4+|0
1003752|F|18-25|1|B|4+|0
1003753|M|26-35|7|C|0|1
1003754|M|55+|7|C|1|1
1003755|F|51-55|14|C|1|1
1003756|M|18-25|12|B|4+|0
1003757|M|26-35|7|B|1|0
1003758|F|36-45|5|C|2|1
1003759|M|36-45|6|C|2|0
1003760|M|51-55|0|B|0|1
1003761|M|26-35|17|C|2|1
1003762|M|51-55|6|B|0|1
1003763|M|26-35|2|A|1|0
1003764|M|26-35|1|C|3|1
1003766|F|18-25|1|B|1|0
1003767|M|26-35|0|C|2|0
1003768|M|26-35|4|B|2|0
1003769|M|26-35|15|B|0|0
1003770|F|36-45|3|C|1|1
1003771|M|26-35|1|B|0|0
1003772|M|36-45|17|B|0|1
1003773|M|36-45|6|B|1|0
1003774|M|26-35|0|C|3|0
1003775|M|36-45|12|B|2|0
1003776|F|26-35|4|B|0|0
1003777|M|18-25|4|B|0|0
1003778|M|26-35|0|B|4+|1
1003779|F|46-50|2|C|0|1
1003780|M|0-17|0|C|0|0
1003781|F|55+|11|C|4+|0
1003782|F|26-35|0|B|3|0
1003784|F|26-35|1|C|0|0
1003785|F|26-35|20|C|1|0
1003787|F|26-35|0|B|0|1
1003788|F|18-25|0|C|4+|1
1003789|F|26-35|0|A|0|0
1003790|F|26-35|17|A|1|0
1003791|M|51-55|18|C|2|0
1003792|M|26-35|6|A|1|0
1003793|M|18-25|4|C|3|0
1003794|F|18-25|4|B|3|0
1003795|F|18-25|4|C|3|1
1003796|M|46-50|14|C|4+|1
1003797|M|26-35|7|C|3|0
1003798|M|26-35|7|C|3|0
1003799|M|18-25|0|C|4+|1
1003800|M|18-25|1|B|1|1
1003801|M|18-25|12|B|0|0
1003802|M|18-25|0|C|0|1
1003804|M|26-35|6|B|3|0
1003805|F|36-45|1|C|1|0
1003806|M|18-25|4|A|4+|0
1003807|F|36-45|19|B|2|0
1003808|M|26-35|7|A|2|1
1003810|M|51-55|7|C|1|0
1003811|M|26-35|15|A|0|0
1003812|M|36-45|17|B|0|0
1003814|M|26-35|15|A|1|1
1003815|M|26-35|17|C|0|0
1003816|F|26-35|3|A|1|1
1003817|M|36-45|3|C|1|1
1003819|M|26-35|12|B|1|0
1003820|M|26-35|17|C|2|1
1003821|M|26-35|20|A|2|1
1003822|M|46-50|20|C|1|0
1003823|M|55+|7|B|1|0
1003824|M|26-35|17|A|3|1
1003825|M|18-25|1|B|0|0
1003827|M|51-55|2|C|1|1
1003828|M|26-35|20|B|1|0
1003829|F|26-35|1|B|1|0
1003830|M|18-25|4|C|1|0
1003831|F|18-25|6|C|1|0
1003832|F|26-35|7|B|1|1
1003833|M|26-35|1|B|2|0
1003834|M|18-25|2|B|2|0
1003835|M|26-35|7|B|3|0
1003836|F|51-55|8|B|1|0
1003837|M|26-35|17|C|0|0
1003838|F|26-35|14|B|2|1
1003839|M|51-55|14|C|3|1
1003840|F|26-35|0|B|3|0
1003841|M|46-50|18|A|4+|0
1003842|F|36-45|16|B|4+|0
1003843|F|0-17|10|B|2|0
1003844|M|18-25|4|C|3|1
1003845|M|26-35|12|C|1|1
1003846|M|36-45|0|C|0|0
1003847|M|26-35|7|B|1|0
1003848|M|26-35|15|C|1|0
1003849|M|36-45|0|C|4+|0
1003850|M|18-25|3|B|0|0
1003852|M|51-55|16|B|4+|1
1003853|M|26-35|14|B|1|1
1003854|M|26-35|14|C|1|1
1003855|M|26-35|17|C|1|1
1003856|F|36-45|20|C|1|1
1003857|M|18-25|14|C|4+|0
1003858|F|46-50|9|B|2|1
1003859|M|26-35|0|C|1|0
1003860|M|46-50|17|C|0|0
1003861|M|18-25|4|C|3|0
1003862|M|26-35|17|A|3|0
1003864|M|51-55|20|C|0|1
1003865|F|0-17|10|C|2|0
1003866|M|46-50|14|C|3|1
1003868|M|18-25|12|C|0|0
1003869|M|18-25|17|C|0|0
1003871|M|18-25|4|C|4+|0
1003872|M|26-35|1|C|2|0
1003873|F|46-50|2|C|4+|0
1003874|M|26-35|7|A|3|0
1003875|M|26-35|0|C|4+|0
1003876|M|26-35|0|C|3|0
1003878|M|36-45|16|B|4+|0
1003879|M|26-35|3|C|1|1
1003880|M|26-35|7|C|2|0
1003881|M|18-25|2|B|1|1
1003882|M|55+|14|C|1|1
1003884|M|18-25|4|A|1|1
1003885|M|26-35|12|B|4+|1
1003886|M|36-45|7|A|4+|1
1003887|M|18-25|4|C|1|0
1003888|M|46-50|17|C|0|1
1003889|M|46-50|6|C|0|1
1003890|M|18-25|4|C|3|0
1003891|F|55+|16|A|1|1
1003892|M|26-35|20|A|0|0
1003893|M|26-35|6|C|4+|1
1003894|M|36-45|16|A|2|1
1003895|F|36-45|0|C|0|1
1003896|M|36-45|0|B|2|0
1003897|M|55+|17|C|3|0
1003898|M|46-50|11|C|0|0
1003900|F|26-35|14|B|2|1
1003901|M|18-25|14|C|0|0
1003902|M|26-35|5|C|2|0
1003903|M|26-35|0|C|1|0
1003904|M|0-17|10|C|1|0
1003905|M|26-35|17|C|3|0
1003906|M|51-55|17|C|1|0
1003907|F|18-25|14|B|2|1
1003908|M|26-35|0|B|2|0
1003909|M|18-25|17|A|2|0
1003910|M|26-35|20|A|2|0
1003912|M|26-35|4|A|2|0
1003913|M|18-25|17|B|0|0
1003914|M|36-45|4|C|3|0
1003916|M|26-35|4|A|2|1
1003917|F|36-45|9|A|0|0
1003918|M|26-35|18|C|1|0
1003919|M|46-50|0|C|3|0
1003920|M|36-45|17|C|1|0
1003921|M|26-35|14|C|2|1
1003922|M|18-25|4|B|1|0
1003923|M|36-45|2|C|2|0
1003924|M|51-55|12|C|1|1
1003925|M|26-35|12|C|1|1
1003927|F|26-35|16|C|2|0
1003928|M|26-35|0|C|1|1
1003929|M|26-35|5|B|1|1
1003930|M|55+|3|C|0|1
1003931|M|26-35|5|C|1|0
1003932|M|26-35|7|C|0|1
1003934|M|26-35|0|B|2|0
1003935|M|36-45|18|C|4+|0
1003937|M|55+|2|C|2|1
1003938|M|26-35|2|C|2|0
1003939|M|46-50|7|C|1|1
1003940|M|36-45|20|B|3|1
1003941|M|46-50|17|C|0|1
1003942|M|18-25|4|B|4+|0
1003943|F|36-45|7|C|2|1
1003944|F|36-45|16|C|1|0
1003945|F|46-50|1|B|2|0
1003946|F|26-35|12|B|0|0
1003947|M|26-35|0|C|3|0
1003948|F|46-50|12|C|1|1
1003949|M|46-50|0|C|3|0
1003950|M|26-35|4|C|3|0
1003951|F|18-25|4|C|3|1
1003952|F|46-50|1|C|3|0
1003953|M|26-35|12|A|4+|0
1003954|M|18-25|4|C|4+|0
1003955|M|36-45|0|C|0|1
1003956|M|26-35|0|C|4+|0
1003957|M|36-45|11|B|1|0
1003958|M|46-50|7|C|1|0
1003960|F|36-45|14|C|1|1
1003961|M|26-35|1|C|1|0
1003962|F|55+|0|A|4+|0
1003963|M|51-55|20|A|2|0
1003964|M|55+|16|C|1|1
1003965|M|18-25|11|C|3|0
1003966|M|26-35|0|C|2|1
1003967|F|18-25|2|A|1|0
1003968|M|26-35|2|C|1|0
1003970|F|26-35|2|C|2|1
1003971|F|18-25|4|B|0|0
1003972|F|26-35|6|C|3|0
1003973|M|26-35|7|A|1|1
1003974|M|36-45|0|C|1|1
1003975|F|26-35|5|B|1|0
1003976|F|26-35|0|B|4+|0
1003977|M|36-45|14|C|4+|1
1003978|M|36-45|13|C|2|1
1003979|F|51-55|9|C|1|1
1003980|M|26-35|4|C|2|0
1003981|F|46-50|0|C|3|1
1003982|M|55+|13|C|2|0
1003983|M|26-35|0|B|1|0
1003984|M|26-35|7|C|1|1
1003985|M|46-50|16|C|1|1
1003987|F|18-25|4|C|2|0
1003988|F|26-35|14|B|4+|0
1003989|M|51-55|12|A|0|1
1003990|M|26-35|16|B|1|0
1003991|M|26-35|7|C|0|0
1003992|M|26-35|4|B|1|0
1003993|M|26-35|0|B|2|0
1003994|M|51-55|7|B|2|1
1003995|M|36-45|17|C|3|1
1003996|M|18-25|14|C|1|0
1003997|M|36-45|17|B|1|1
1003998|M|46-50|0|C|4+|1
1003999|M|36-45|17|B|4+|0
1004000|M|36-45|7|B|3|0
1004001|F|26-35|1|B|1|1
1004002|M|46-50|16|C|0|1
1004004|M|51-55|0|C|1|1
1004005|M|36-45|7|C|3|0
1004006|M|0-17|7|C|3|0
1004007|M|36-45|12|A|1|1
1004008|M|18-25|1|B|2|1
1004009|M|18-25|7|C|4+|0
1004010|M|26-35|14|C|0|0
1004011|M|26-35|17|B|4+|0
1004012|M|18-25|4|C|0|0
1004013|M|26-35|1|C|4+|1
1004014|M|26-35|0|C|2|1
1004015|F|46-50|3|B|2|1
1004016|M|51-55|0|B|1|0
1004017|M|26-35|14|C|3|0
1004018|F|46-50|20|C|2|1
1004019|M|36-45|17|C|1|1
1004020|M|26-35|6|C|1|1
1004021|M|51-55|20|B|1|1
1004022|M|36-45|14|B|1|1
1004023|F|36-45|9|C|1|1
1004024|M|26-35|5|B|3|1
1004025|F|55+|6|C|2|1
1004026|M|26-35|7|C|2|0
1004027|F|26-35|7|C|0|1
1004028|M|26-35|4|A|2|0
1004029|F|55+|3|C|4+|1
1004030|M|36-45|7|B|3|1
1004031|M|26-35|0|C|0|1
1004032|M|26-35|12|B|1|0
1004033|M|26-35|6|B|1|0
1004034|M|26-35|0|C|1|1
1004035|M|18-25|4|C|1|1
1004036|M|26-35|1|C|2|1
1004037|M|51-55|16|C|2|0
1004038|M|51-55|6|C|1|1
1004039|M|26-35|16|A|2|1
1004040|M|26-35|20|B|2|1
1004041|M|18-25|3|B|2|0
1004042|M|36-45|15|B|3|1
1004043|F|26-35|15|B|3|0
1004044|F|36-45|3|B|1|0
1004045|M|55+|13|C|2|0
1004046|M|46-50|17|C|0|0
1004047|M|18-25|4|B|1|1
1004048|F|36-45|1|B|1|0
1004049|M|46-50|11|A|3|1
1004050|M|36-45|6|B|1|0
1004051|M|18-25|14|C|2|0
1004052|M|26-35|2|B|0|0
1004053|M|26-35|18|B|1|0
1004054|M|36-45|3|B|1|0
1004055|M|51-55|0|B|4+|1
1004056|M|0-17|10|B|1|0
1004057|M|36-45|6|C|1|1
1004058|M|26-35|6|B|3|1
1004059|M|26-35|14|C|1|1
1004060|M|26-35|18|C|2|1
1004061|M|51-55|6|C|1|1
1004062|M|26-35|7|C|1|0
1004063|F|36-45|1|C|4+|0
1004064|M|46-50|0|A|1|1
1004066|M|26-35|0|C|2|0
1004067|M|46-50|20|C|4+|1
1004068|M|55+|3|C|2|1
1004069|M|36-45|15|C|1|1
1004070|M|26-35|15|C|2|0
1004071|M|26-35|17|C|3|1
1004072|M|51-55|6|B|4+|0
1004075|M|26-35|16|B|3|1
1004076|M|26-35|17|A|2|0
1004077|F|36-45|2|A|3|0
1004078|M|26-35|15|C|0|0
1004079|M|36-45|17|B|3|1
1004080|M|36-45|1|C|2|0
1004081|M|18-25|12|C|2|0
1004082|M|26-35|20|B|4+|0
1004083|M|55+|14|A|0|0
1004084|M|55+|13|C|0|0
1004085|F|26-35|6|A|1|0
1004086|F|0-17|10|B|2|0
1004088|M|26-35|3|B|4+|1
1004089|M|26-35|7|A|1|0
1004090|M|55+|6|C|1|1
1004091|M|26-35|17|A|2|1
1004092|F|26-35|0|C|4+|0
1004093|M|26-35|4|C|2|0
1004094|M|26-35|17|C|3|0
1004097|M|26-35|7|C|3|0
1004098|M|36-45|7|C|4+|0
1004099|M|36-45|17|C|0|0
1004101|M|18-25|4|C|3|0
1004102|M|0-17|10|C|1|0
1004103|M|18-25|16|C|1|0
1004104|M|18-25|16|C|1|0
1004105|M|51-55|7|C|1|1
1004106|M|26-35|16|C|1|0
1004107|F|26-35|0|B|1|0
1004108|M|36-45|17|C|2|1
1004109|M|36-45|3|B|0|0
1004110|F|46-50|7|C|3|1
1004111|M|26-35|15|B|4+|0
1004112|M|46-50|18|B|3|1
1004114|M|36-45|14|B|1|0
1004115|M|26-35|15|B|1|0
1004116|M|36-45|7|A|2|0
1004117|M|18-25|4|B|4+|0
1004118|M|26-35|3|C|3|0
1004119|M|51-55|1|C|2|0
1004120|M|26-35|16|C|1|1
1004121|M|46-50|7|B|3|0
1004122|M|18-25|19|C|4+|0
1004123|F|26-35|4|C|1|0
1004124|M|26-35|18|C|1|1
1004126|M|26-35|17|B|1|0
1004127|M|51-55|17|B|1|1
1004128|M|36-45|6|C|1|0
1004129|M|55+|11|C|4+|1
1004130|M|36-45|6|B|4+|1
1004131|M|46-50|7|C|2|1
1004132|M|26-35|17|C|2|0
1004133|M|46-50|4|C|2|0
1004134|F|46-50|12|C|2|0
1004135|M|0-17|10|C|1|0
1004136|M|51-55|16|C|4+|0
1004137|M|26-35|7|C|1|0
1004138|M|26-35|7|B|1|1
1004139|M|55+|14|B|1|1
1004140|M|26-35|0|B|4+|0
1004141|M|36-45|17|B|2|0
1004142|M|55+|7|C|1|1
1004144|M|18-25|4|C|3|0
1004145|F|51-55|1|C|0|1
1004147|F|51-55|7|C|1|1
1004148|F|36-45|7|C|3|0
1004149|M|36-45|1|C|3|1
1004150|M|26-35|0|B|3|0
1004152|M|26-35|14|C|1|1
1004153|M|51-55|17|B|3|1
1004155|M|51-55|17|C|1|0
1004156|M|55+|20|B|1|0
1004157|M|51-55|18|B|1|1
1004158|F|0-17|10|A|1|0
1004159|F|51-55|9|C|1|1
1004160|M|36-45|20|A|4+|1
1004161|M|46-50|0|B|3|1
1004162|F|26-35|14|B|3|0
1004163|M|55+|7|C|1|1
1004164|M|36-45|1|C|0|1
1004165|F|26-35|14|A|1|0
1004166|F|26-35|7|C|0|1
1004167|M|26-35|20|B|1|0
1004168|F|46-50|6|C|4+|1
1004170|M|46-50|7|C|4+|1
1004171|M|55+|16|C|2|1
1004172|M|36-45|7|C|1|1
1004173|F|18-25|11|C|1|0
1004174|F|36-45|3|C|3|0
1004175|M|36-45|0|C|1|0
1004176|M|46-50|7|C|4+|0
1004177|M|36-45|17|C|2|0
1004179|F|36-45|20|C|3|1
1004180|M|55+|13|C|1|1
1004181|F|26-35|7|C|2|0
1004183|M|26-35|1|B|4+|0
1004184|M|51-55|7|C|0|1
1004185|M|26-35|14|C|3|0
1004186|M|26-35|7|B|1|1
1004187|F|55+|20|C|2|1
1004188|M|51-55|7|C|3|0
1004189|M|36-45|14|C|2|1
1004190|M|46-50|17|C|0|0
1004193|M|55+|13|C|1|0
1004194|M|18-25|4|C|1|1
1004196|M|36-45|14|C|1|1
1004197|F|46-50|1|B|2|0
1004198|M|18-25|4|C|0|0
1004199|F|26-35|9|C|2|0
1004200|M|46-50|7|C|1|0
1004203|M|26-35|18|C|2|1
1004204|M|36-45|7|C|4+|0
1004206|F|36-45|1|C|1|0
1004207|M|36-45|1|C|4+|0
1004208|F|36-45|0|C|0|0
1004209|M|55+|0|C|1|0
1004210|M|26-35|17|C|0|0
1004213|M|36-45|7|B|4+|0
1004215|M|26-35|7|A|2|0
1004216|M|26-35|17|C|2|0
1004217|M|18-25|4|B|2|0
1004218|M|51-55|17|C|2|1
1004220|M|36-45|0|B|0|1
1004221|M|36-45|4|C|2|1
1004222|F|46-50|17|C|2|0
1004223|F|36-45|17|A|2|0
1004224|F|46-50|1|C|1|1
1004225|F|26-35|3|A|4+|0
1004226|F|36-45|6|C|1|0
1004227|M|26-35|19|A|0|0
1004228|M|51-55|18|C|1|0
1004229|M|36-45|17|C|2|1
1004231|F|51-55|18|C|4+|0
1004232|F|36-45|20|B|0|1
1004233|M|36-45|4|C|0|0
1004234|F|46-50|3|B|1|0
1004235|M|51-55|2|C|1|0
1004236|F|26-35|3|C|4+|1
1004237|M|26-35|14|C|4+|1
1004238|M|36-45|16|B|3|0
1004239|M|51-55|7|B|1|0
1004240|M|36-45|17|C|3|0
1004241|M|36-45|7|C|1|1
1004242|M|51-55|7|B|4+|1
1004243|M|55+|7|C|2|1
1004245|M|51-55|12|C|3|0
1004246|F|36-45|7|C|0|0
1004247|M|26-35|4|B|0|1
1004248|M|26-35|4|C|1|0
1004249|F|18-25|17|C|1|0
1004250|F|51-55|0|C|4+|1
1004251|M|46-50|7|C|2|0
1004252|F|36-45|3|B|3|0
1004253|M|46-50|11|B|0|0
1004254|M|26-35|17|C|2|0
1004255|M|51-55|12|C|1|1
1004257|M|51-55|16|C|2|1
1004258|M|26-35|17|B|2|0
1004259|M|36-45|17|C|1|0
1004260|M|26-35|16|C|3|1
1004261|F|36-45|6|C|3|0
1004262|F|36-45|6|C|3|0
1004263|M|26-35|7|C|4+|0
1004264|M|46-50|1|C|1|1
1004265|M|26-35|12|C|1|0
1004266|M|55+|13|C|1|1
1004268|F|46-50|20|B|3|0
1004269|M|36-45|18|B|1|1
1004270|M|46-50|7|C|1|1
1004271|M|36-45|7|B|2|0
1004272|M|46-50|17|B|0|0
1004274|F|46-50|1|C|3|1
1004275|F|46-50|16|C|3|0
1004276|F|46-50|0|C|4+|1
1004277|M|36-45|16|A|0|0
1004279|M|26-35|16|B|1|0
1004280|M|36-45|17|C|2|0
1004281|M|55+|13|A|4+|0
1004282|M|36-45|0|C|1|1
1004284|M|51-55|7|B|1|0
1004285|M|36-45|0|B|3|0
1004286|M|36-45|17|C|0|0
1004287|M|26-35|7|C|2|1
1004288|F|26-35|9|C|1|0
1004289|M|36-45|14|C|4+|1
1004290|M|26-35|17|C|1|0
1004291|M|36-45|14|A|1|0
1004292|M|26-35|0|C|3|1
1004294|M|0-17|10|C|0|0
1004295|M|18-25|18|C|3|0
1004296|M|55+|6|C|2|1
1004297|M|46-50|15|B|3|1
1004298|F|18-25|14|C|1|0
1004302|M|51-55|1|C|1|0
1004303|M|26-35|2|B|3|0
1004304|M|18-25|0|C|2|0
1004305|F|46-50|17|B|1|1
1004306|M|46-50|7|C|1|1
1004307|M|26-35|0|B|1|0
1004308|M|26-35|0|C|4+|0
1004309|M|26-35|0|C|3|0
1004310|M|26-35|4|C|2|1
1004311|M|51-55|13|B|0|0
1004312|M|26-35|18|A|0|1
1004313|F|26-35|7|C|4+|0
1004315|M|18-25|4|C|2|0
1004316|M|26-35|6|C|1|1
1004317|F|36-45|14|B|0|0
1004318|M|26-35|5|B|3|0
1004319|M|36-45|7|C|2|1
1004320|M|26-35|5|C|1|0
1004321|M|46-50|7|C|3|1
1004322|F|51-55|6|B|1|0
1004323|M|18-25|4|C|2|0
1004324|M|26-35|5|A|1|0
1004326|F|46-50|13|B|1|1
1004327|M|36-45|17|B|1|0
1004328|M|51-55|3|C|1|1
1004329|F|26-35|14|B|0|1
1004330|F|46-50|6|B|2|1
1004331|M|36-45|6|B|3|0
1004332|F|26-35|3|C|4+|1
1004333|M|51-55|2|C|1|1
1004334|M|26-35|1|C|0|0
1004335|M|36-45|0|B|3|0
1004336|F|26-35|0|B|4+|0
1004337|M|18-25|20|C|4+|0
1004338|F|18-25|5|C|0|0
1004339|M|26-35|2|C|3|0
1004340|F|26-35|17|C|1|0
1004341|M|36-45|17|C|1|0
1004342|M|26-35|0|C|2|1
1004343|M|26-35|12|C|1|1
1004344|M|26-35|1|A|4+|0
1004345|F|26-35|14|B|1|0
1004346|M|18-25|17|B|2|1
1004347|F|18-25|20|C|1|0
1004348|M|46-50|0|C|1|1
1004349|M|18-25|2|C|0|0
1004350|M|18-25|2|C|4+|0
1004351|M|26-35|12|C|2|0
1004352|M|18-25|4|B|0|0
1004353|M|26-35|7|A|1|0
1004354|M|36-45|14|B|2|0
1004355|M|51-55|14|C|0|0
1004356|M|36-45|16|C|0|1
1004357|F|36-45|9|C|1|1
1004358|M|36-45|17|C|0|0
1004359|M|18-25|4|C|2|0
1004360|F|26-35|9|B|1|0
1004361|M|36-45|15|C|0|1
1004362|M|26-35|17|B|4+|0
1004363|M|36-45|14|C|2|1
1004366|M|18-25|15|B|0|0
1004367|M|36-45|0|C|1|0
